instance_id,box_id,length,width,height
541,10,69.0,32.0,28.0
541,11,28.0,18.0,69.0
541,12,21.5,67.0,29.0
541,13,21.0,21.5,67.0
541,14,37.0,50.0,22.25
541,15,40.0,16.0,21.5
541,16,34.0,21.5,40.0
541,17,28.0,21.5,47.0
541,18,30.75,15.0,41.5
541,19,18.75,50.0,7.75
541,20,9.375,50.0,7.75
541,21,7.75,13.375,50.0
541,22,13.5,22.25,50.0
541,23,50.0,23.5,22.25
541,24,19.5,30.75,41.5
541,25,11.0,21.5,53.0
541,26,17.0,53.0,21.5
541,27,15.5,25.75,30.75
541,28,30.75,15.5,15.75
541,29,34.5,50.0,19.0
541,30,21.5,45.5,22.0
541,31,22.0,21.5,17.5
541,32,6.5,50.0,34.5
541,33,12.5,34.5,50.0
541,34,50.0,74.0,9.5
541,35,50.0,9.5,26.0
542,0,44.0,55.0,20.5
542,1,56.0,63.0,17.5
542,2,55.0,37.0,42.0
542,3,65.0,27.0,30.5
542,4,30.5,27.0,35.0
542,5,37.0,55.0,19.0
542,6,58.0,73.0,30.5
542,7,30.5,17.0,73.0
542,8,21.0,63.0,37.5
542,9,63.0,37.5,35.0
542,10,55.0,42.5,19.0
542,11,25.0,55.0,42.5
542,12,100.0,41.0,14.5
542,13,9.25,100.0,59.0
542,14,24.5,55.0,39.0
542,15,12.5,39.0,55.0
542,16,46.5,25.0,30.5
542,17,30.5,25.0,26.5
542,18,43.0,5.25,59.0
542,19,5.25,59.0,57.0
543,0,24.0,24.5,100.0
543,1,100.0,24.5,11.0
543,2,50.0,31.5,35.0
543,3,15.5,35.0,50.0
543,4,28.0,19.5,13.5
543,5,28.0,47.0,10.75
543,6,10.75,47.0,28.0
543,7,24.5,13.5,68.0
543,8,24.5,13.5,68.0
543,9,24.5,35.5,38.0
543,10,38.0,13.5,24.5
543,11,28.5,19.0,58.0
543,12,4.75,14.0,27.5
543,13,14.0,27.5,8.75
543,14,20.5,72.0,17.25
543,15,31.25,72.0,20.5
543,16,19.25,42.0,19.0
543,17,42.0,19.0,9.25
543,18,8.0,13.5,27.5
543,19,6.0,27.5,13.5
543,20,14.5,24.5,38.0
543,21,24.5,36.5,38.0
543,22,20.5,16.5,46.0
543,23,16.5,20.5,26.0
543,24,28.0,45.5,13.5
543,25,33.5,45.5,28.0
543,26,27.0,37.0,28.5
543,27,32.0,9.25,44.0
543,28,65.0,10.25,40.0
543,29,47.0,35.0,15.0
543,30,47.0,7.0,35.0
543,31,32.0,13.5,24.5
543,32,32.0,13.5,24.5
543,33,37.5,16.25,72.0
543,34,72.0,16.25,27.5
543,35,15.5,19.5,28.0
543,36,31.5,28.0,19.5
543,37,32.0,19.25,19.0
543,38,32.0,19.25,25.0
543,39,73.0,10.5,28.5
543,40,26.5,28.5,73.0
543,41,46.0,28.5,44.0
543,42,22.0,44.0,28.5
543,43,10.25,32.0,41.5
543,44,32.0,10.25,23.5
544,0,53.0,28.5,9.25
544,1,26.5,53.0,29.25
544,2,26.5,53.0,11.25
544,3,37.0,69.0,29.5
544,4,53.0,9.25,17.25
544,5,53.0,17.25,19.25
544,6,31.0,44.0,18.5
544,7,15.5,10.5,36.5
544,8,45.5,37.0,17.5
544,9,17.5,37.0,23.5
544,10,31.0,17.0,37.0
544,11,37.0,39.0,31.0
544,12,22.5,56.0,26.5
544,13,26.5,26.0,100.0
544,14,18.5,13.5,44.0
544,15,21.25,41.0,49.0
544,16,15.0,49.0,21.25
544,17,22.0,18.5,17.5
544,18,100.0,18.0,11.25
544,19,100.0,18.0,15.25
544,20,19.0,21.5,51.0
544,21,19.0,41.5,51.0
544,22,17.5,12.0,18.5
544,23,17.5,18.5,10.0
544,24,37.0,17.5,63.0
544,25,63.0,37.0,33.5
544,26,14.25,56.0,26.5
544,27,12.25,26.5,56.0
544,28,10.5,17.75,36.5
544,29,36.5,10.5,19.75
544,30,15.0,100.0,36.5
544,31,100.0,36.5,29.0
544,32,15.25,56.0,32.5
544,33,16.5,56.0,15.25
544,34,53.0,16.25,10.5
544,35,10.5,53.0,16.25
545,0,41.0,23.0,29.0
545,1,23.0,59.0,29.0
545,2,17.0,47.0,31.0
545,3,37.0,100.0,5.5
545,4,47.0,47.0,18.5
545,5,37.5,13.0,61.0
545,6,13.0,25.5,61.0
545,7,69.0,13.5,64.0
545,8,63.0,13.0,12.5
545,9,13.0,26.5,63.0
545,10,47.0,12.5,16.5
545,11,28.0,27.0,45.0
545,12,19.0,27.0,28.0
545,13,31.5,100.0,23.0
545,14,34.0,64.0,10.5
545,15,64.0,16.5,34.0
545,16,64.0,29.0,26.0
545,17,38.0,39.0,27.0
545,18,14.5,33.5,69.0
545,19,69.0,6.5,33.5
545,20,33.5,26.5,22.0
545,21,42.5,33.5,22.0
545,22,60.0,20.0,18.0
545,23,8.0,20.0,60.0
545,24,11.0,26.0,18.0
545,25,46.0,26.0,11.0
545,26,12.5,30.5,24.5
545,27,30.5,22.5,12.5
545,28,10.5,69.0,33.5
545,29,69.0,33.5,10.5
545,30,38.0,12.5,25.0
545,31,25.0,38.0,14.5
545,32,50.0,23.0,39.5
545,33,50.0,23.0,39.5
545,34,26.0,26.0,60.0
545,35,26.0,60.0,18.0
545,36,7.5,22.5,100.0
545,37,14.5,7.5,100.0
546,0,13.5,100.0,30.0
546,1,70.0,13.5,64.0
546,2,24.0,19.5,100.0
546,3,36.0,67.0,22.5
546,4,45.0,13.0,67.0
546,5,23.5,23.0,45.0
546,6,19.5,32.0,34.0
546,7,19.5,32.0,100.0
546,8,12.0,100.0,19.5
546,9,32.5,25.0,67.0
546,10,11.0,32.5,67.0
546,11,45.0,43.5,16.5
546,12,43.5,6.5,45.0
546,13,53.0,29.75,27.0
546,14,19.5,40.0,32.0
546,15,26.0,32.0,19.5
546,16,44.0,13.5,36.0
546,17,13.5,20.0,26.0
546,18,13.5,26.0,16.0
546,19,35.0,23.5,64.0
546,20,100.0,13.75,32.0
546,21,13.75,32.0,100.0
546,22,64.0,29.75,13.5
546,23,14.75,65.0,64.0
546,24,65.0,64.0,8.75
546,25,18.5,29.75,37.0
546,26,37.0,29.75,34.5
546,27,33.5,29.75,38.0
546,28,29.75,33.5,26.0
547,0,34.5,30.0,71.0
547,1,34.5,71.0,70.0
547,2,71.0,20.5,38.0
547,3,100.0,32.5,71.0
547,4,12.5,100.0,71.0
547,5,40.0,29.0,55.0
547,6,29.0,25.5,100.0
547,7,21.0,71.0,20.5
547,8,20.5,41.0,71.0
547,9,19.5,38.0,29.0
547,10,29.0,62.0,19.5
547,11,19.5,55.0,60.0
547,12,60.0,9.5,55.0
548,0,100.0,27.0,65.0
548,1,33.5,46.0,65.0
548,2,16.0,65.0,34.5
548,3,65.0,38.0,34.5
548,4,22.0,65.0,39.5
548,5,65.0,39.5,24.0
548,6,38.0,35.0,57.0
548,7,35.0,57.0,16.0
548,8,35.0,46.0,57.0
548,9,61.0,43.0,35.0
548,10,39.0,43.0,35.0
548,11,28.0,22.5,38.5
548,12,42.5,38.5,28.0
548,13,65.0,18.0,38.5
548,14,8.0,65.0,38.5
549,0,29.0,9.0,100.0
549,1,23.0,100.0,29.0
549,2,40.0,22.5,32.0
549,3,68.0,29.0,24.0
549,4,41.0,38.0,29.0
549,5,29.0,27.0,38.0
549,6,60.0,45.5,68.0
549,7,100.0,48.5,15.0
549,8,68.0,38.0,8.5
549,9,7.5,100.0,48.5
549,10,100.0,48.5,9.5
549,11,25.5,17.0,68.0
549,12,25.5,43.0,68.0
549,13,40.0,46.5,68.0
549,14,68.0,40.0,24.5
549,15,60.0,14.0,22.5
549,16,60.0,18.0,22.5
549,17,68.0,12.0,20.5
549,18,68.0,26.0,20.5
550,0,70.0,25.5,26.5
550,1,26.5,27.0,13.5
550,2,13.5,43.0,26.5
550,3,14.0,47.0,26.5
550,4,27.0,100.0,14.25
550,5,53.0,13.25,30.0
550,6,53.0,13.25,30.0
550,7,37.0,13.0,29.0
550,8,63.0,33.5,7.5
550,9,21.5,33.5,63.0
550,10,31.0,26.5,36.5
550,11,36.5,26.5,39.0
550,12,30.0,17.125,66.0
550,13,26.0,17.125,66.0
550,14,24.5,31.0,26.5
550,15,26.5,39.0,24.5
550,16,13.125,46.0,56.0
550,17,29.0,37.0,22.5
550,18,10.125,73.0,100.0
550,19,100.0,4.125,73.0
550,20,34.0,19.0,30.25
550,21,34.0,30.25,37.0
550,22,14.0,30.25,72.0
550,23,14.0,30.25,28.0
550,24,24.5,29.0,62.0
550,25,62.0,29.0,12.5
550,26,29.0,15.25,37.0
550,27,37.0,25.25,29.0
550,28,28.5,16.0,26.5
550,29,18.5,26.5,16.0
550,30,25.5,29.0,25.0
550,31,11.5,25.0,29.0
550,32,29.0,19.75,63.0
550,33,29.0,9.75,63.0
550,34,23.0,20.0,13.125
550,35,20.0,33.0,13.125
550,36,38.0,30.0,30.25
550,37,30.0,62.0,30.25
551,0,34.0,30.0,66.0
551,1,46.0,29.0,20.0
551,2,20.0,28.5,100.0
551,3,51.0,39.0,66.0
551,4,66.0,39.0,49.0
551,5,66.0,19.0,70.0
551,6,66.0,70.0,15.0
551,7,100.0,48.0,14.0
551,8,37.0,42.5,20.0
551,9,37.0,14.0,100.0
551,10,100.0,14.0,15.0
551,11,54.0,29.0,13.0
551,12,7.0,54.0,29.0
551,13,27.0,18.0,100.0
551,14,27.0,100.0,14.0
551,15,25.5,20.0,42.5
551,16,42.5,20.0,37.5
551,17,34.0,27.0,45.0
551,18,55.0,34.0,27.0
552,0,100.0,17.0,30.5
552,1,30.5,31.0,36.0
552,2,26.5,53.0,53.0
552,3,17.0,31.0,30.5
552,4,25.0,66.0,30.5
552,5,15.5,28.5,33.0
552,6,28.5,17.0,15.5
552,7,30.5,30.0,17.5
552,8,30.0,13.5,30.5
552,9,28.5,12.75,50.0
552,10,68.0,19.25,47.0
552,11,19.25,32.0,47.0
552,12,33.5,15.75,48.0
552,13,15.5,48.0,15.75
552,14,8.75,22.5,48.0
552,15,8.75,48.0,22.5
552,16,47.0,22.5,11.5
552,17,48.0,10.75,26.5
552,18,6.75,48.0,26.5
552,19,49.0,7.25,47.0
552,20,43.0,21.5,52.0
552,21,43.0,52.0,27.5
552,22,51.0,29.5,7.25
552,23,28.5,22.0,14.75
552,24,28.0,28.5,14.75
552,25,66.0,30.5,12.5
552,26,6.5,30.5,66.0
552,27,25.0,15.25,66.0
552,28,25.0,15.25,66.0
552,29,33.5,17.0,30.5
552,30,17.0,30.5,35.5
552,31,48.0,49.0,4.875
552,32,49.0,48.0,4.875
552,33,30.5,22.5,43.0
552,34,22.5,22.5,43.0
552,35,47.0,22.75,22.5
552,36,8.75,22.5,47.0
552,37,26.5,18.5,47.0
552,38,50.0,8.25,43.0
552,39,20.25,43.0,50.0
552,40,34.5,29.5,26.5
552,41,26.5,34.5,17.5
552,42,3.625,17.5,51.0
552,43,17.5,3.625,51.0
553,0,43.0,24.5,28.0
553,1,70.0,31.0,12.5
553,2,38.0,20.5,57.0
553,3,44.5,54.0,18.5
553,4,13.25,100.0,16.25
553,5,16.25,11.25,100.0
553,6,100.0,19.125,11.25
553,7,11.25,100.0,9.125
553,8,100.0,55.0,15.5
553,9,23.0,57.0,20.5
553,10,20.5,57.0,15.0
553,11,15.0,18.5,44.5
553,12,24.5,26.0,28.5
553,13,48.0,26.5,32.25
553,14,52.0,32.25,26.5
553,15,9.125,13.25,100.0
553,16,100.0,7.125,13.25
553,17,13.25,58.0,44.5
553,18,10.25,24.25,100.0
553,19,20.25,48.5,53.0
553,20,24.0,6.25,57.0
553,21,14.25,24.0,57.0
553,22,20.25,47.0,18.25
553,23,19.5,20.0,45.0
553,24,18.5,44.5,10.5
553,25,70.0,31.0,9.25
553,26,15.5,100.0,31.5
553,27,100.0,23.5,15.5
553,28,18.5,20.25,20.5
553,29,24.25,18.5,20.5
553,30,72.0,24.5,7.25
553,31,19.5,20.0,11.5
553,32,46.0,14.25,24.5
553,33,46.0,14.25,24.5
553,34,24.5,34.0,7.25
553,35,24.5,7.25,38.0
553,36,13.25,42.0,17.25
553,37,27.25,42.0,13.25
553,38,20.0,11.5,14.75
553,39,10.75,11.5,20.0
553,40,31.0,10.0,31.5
553,41,10.0,13.5,31.0
553,42,23.25,70.0,16.5
553,43,70.0,23.25,14.5
553,44,30.25,20.25,21.5
553,45,30.25,25.5,20.25
553,46,10.25,100.0,12.125
553,47,100.0,12.125,10.25
554,0,15.0,100.0,28.0
554,1,39.0,59.0,46.0
554,2,13.0,39.0,27.0
554,3,26.5,73.0,13.0
554,4,13.0,73.0,12.5
554,5,15.0,45.0,48.0
554,6,15.0,55.0,48.0
554,7,34.0,27.0,41.0
554,8,27.0,41.0,16.0
554,9,21.0,13.0,100.0
554,10,13.0,100.0,21.0
554,11,15.0,100.0,11.0
554,12,100.0,11.5,19.0
554,13,100.0,17.75,19.0
554,14,100.0,19.0,11.75
554,15,50.0,41.0,12.5
554,16,14.5,50.0,41.0
554,17,56.0,9.0,46.0
554,18,56.0,46.0,7.0
554,19,26.5,59.0,23.0
554,20,12.0,46.0,41.0
554,21,12.0,46.0,59.0
554,22,61.0,23.0,9.25
554,23,23.0,61.0,11.25
554,24,17.0,46.0,16.0
554,25,16.0,46.0,27.0
554,26,16.5,100.0,11.0
554,27,100.0,11.0,16.5
554,28,61.0,23.0,16.25
554,29,26.0,31.0,22.5
554,30,31.0,26.0,32.5
554,31,23.0,59.0,12.25
554,32,59.0,22.25,23.0
554,33,31.0,26.0,20.5
554,34,24.5,26.0,31.0
554,35,15.0,100.0,19.5
554,36,19.5,100.0,15.0
554,37,61.0,10.125,23.0
554,38,61.0,12.125,23.0
555,0,45.5,19.0,47.0
555,1,45.5,47.0,13.0
555,2,32.0,38.0,19.5
555,3,24.5,24.5,54.0
555,4,24.5,54.0,10.5
555,5,35.0,17.0,69.0
555,6,33.5,61.0,33.0
555,7,27.5,9.75,32.0
555,8,39.0,100.0,21.5
555,9,7.75,32.0,27.5
555,10,17.75,27.5,32.0
555,11,13.75,32.0,11.75
555,12,13.75,32.0,11.75
555,13,46.0,9.5,35.0
555,14,35.0,46.0,21.5
555,15,7.5,100.0,13.0
555,16,100.0,19.0,7.5
555,17,35.0,54.0,12.5
555,18,35.0,54.0,26.5
555,19,32.0,8.75,62.0
555,20,10.75,32.0,62.0
555,21,10.0,53.0,25.5
555,22,53.0,25.5,22.0
555,23,35.0,33.0,20.5
555,24,33.0,35.0,40.5
555,25,39.0,11.5,57.0
555,26,39.0,43.0,11.5
555,27,40.5,31.5,33.0
555,28,20.5,33.0,31.5
555,29,36.5,35.0,17.0
555,30,36.5,35.0,37.0
555,31,38.5,29.0,35.0
555,32,35.0,30.5,29.0
555,33,32.0,47.5,20.5
555,34,32.0,32.5,47.5
556,0,31.0,100.0,47.0
556,1,72.0,13.0,49.0
556,2,56.0,36.0,20.5
556,3,36.0,27.0,14.0
556,4,73.0,36.0,14.0
556,5,24.5,56.0,19.0
556,6,8.5,24.5,56.0
556,7,24.5,8.5,56.0
556,8,32.0,28.0,34.0
556,9,28.0,32.0,30.0
556,10,19.0,28.0,20.0
556,11,45.0,28.0,20.0
556,12,25.5,72.0,13.0
556,13,36.0,13.5,56.0
556,14,13.0,72.0,12.75
556,15,72.0,12.75,13.0
556,16,25.0,52.0,31.0
556,17,48.0,25.0,31.0
556,18,29.5,40.0,72.0
556,19,72.0,40.0,12.75
556,20,14.0,61.0,36.0
556,21,36.0,39.0,14.0
556,22,40.0,72.0,8.375
556,23,72.0,40.0,4.375
556,24,48.0,16.0,64.0
556,25,48.0,64.0,12.0
556,26,18.5,72.0,16.0
556,27,16.0,36.5,72.0
556,28,22.0,31.5,15.0
556,29,31.5,15.0,14.0
556,30,36.0,16.75,41.0
556,31,14.75,41.0,36.0
557,0,73.0,36.0,15.25
557,1,36.0,73.0,15.25
557,2,40.0,9.5,46.0
557,3,40.0,54.0,9.5
557,4,74.0,31.0,38.5
557,5,31.0,23.25,26.0
557,6,27.0,8.25,100.0
557,7,27.0,22.25,100.0
557,8,29.5,27.0,30.5
557,9,69.0,38.5,7.25
557,10,36.5,38.5,15.5
557,11,38.5,32.5,15.5
557,12,11.75,38.5,69.0
557,13,24.5,38.5,23.5
557,14,45.5,38.5,24.5
557,15,38.5,15.25,19.25
557,16,35.25,38.5,19.25
557,17,13.0,15.25,31.0
557,18,31.0,15.25,13.0
557,19,31.5,21.75,38.5
557,20,30.5,13.75,27.0
557,21,27.0,30.5,29.75
557,22,21.5,60.0,40.0
557,23,40.0,40.0,21.5
557,24,100.0,26.5,17.5
557,25,17.5,40.0,12.5
557,26,60.0,12.5,17.5
557,27,18.25,37.5,21.75
557,28,37.5,20.25,21.75
557,29,30.5,37.0,37.5
557,30,35.5,30.5,37.0
557,31,32.0,100.0,13.5
557,32,100.0,28.0,13.5
557,33,17.5,21.0,48.0
557,34,52.0,17.5,21.0
557,35,19.25,38.5,10.25
557,36,38.5,8.25,19.25
558,0,70.0,100.0,20.5
558,1,27.0,100.0,12.5
558,2,30.0,44.0,53.0
558,3,30.5,100.0,12.5
558,4,100.0,12.5,12.5
558,5,28.0,30.0,53.0
558,6,28.0,30.0,53.0
558,7,10.0,67.0,100.0
558,8,67.0,18.0,100.0
558,9,42.0,29.5,100.0
558,10,100.0,37.5,42.0
558,11,48.0,47.0,30.0
558,12,30.0,47.0,52.0
559,0,41.0,27.0,34.0
559,1,45.0,49.0,41.0
559,2,14.5,55.0,66.0
559,3,33.5,34.0,29.5
559,4,11.5,33.5,34.0
559,5,45.0,17.0,26.5
559,6,14.5,45.0,17.0
559,7,66.0,15.25,55.0
559,8,55.0,11.25,66.0
559,9,69.0,19.5,34.0
559,10,22.0,41.0,39.5
559,11,12.0,41.0,39.5
559,12,69.0,11.75,34.0
559,13,34.0,69.0,27.75
559,14,69.0,59.0,38.0
559,15,35.5,31.0,100.0
559,16,31.0,100.0,23.5
559,17,28.0,33.5,59.0
559,18,28.0,35.5,59.0
560,0,26.5,41.0,45.0
560,1,26.5,55.0,41.0
560,2,31.5,18.0,100.0
560,3,31.5,21.0,100.0
560,4,100.0,13.0,31.5
560,5,26.5,62.0,23.5
560,6,26.5,38.0,23.5
560,7,30.5,72.0,100.0
560,8,30.5,100.0,28.0
560,9,100.0,71.0,11.5
560,10,26.5,35.5,30.0
560,11,35.5,26.5,70.0
560,12,29.0,41.0,11.5
560,13,9.75,48.0,100.0
560,14,21.75,48.0,100.0
560,15,29.0,11.5,38.5
560,16,11.5,20.5,29.0
561,0,100.0,50.0,38.0
561,1,100.0,31.0,15.0
561,2,31.0,35.0,100.0
561,3,26.5,50.0,31.0
561,4,25.5,50.0,31.0
561,5,50.0,25.5,31.0
561,6,53.0,19.0,100.0
561,7,50.0,69.0,62.0
561,8,31.0,22.5,34.0
561,9,22.5,31.0,16.0
561,10,19.0,47.0,42.0
561,11,58.0,47.0,9.5
561,12,47.0,9.5,58.0
561,13,40.0,50.0,31.0
561,14,22.0,50.0,31.0
562,0,73.0,100.0,12.5
562,1,100.0,12.5,27.0
562,2,32.5,100.0,38.0
562,3,58.0,40.0,55.0
562,4,26.0,55.0,42.0
562,5,32.5,62.0,48.0
562,6,42.0,35.5,14.0
562,7,42.0,14.0,19.5
562,8,52.0,32.5,20.0
562,9,32.5,42.0,52.0
562,10,17.0,100.0,55.0
562,11,43.0,55.0,100.0
563,0,36.0,100.0,19.5
563,1,43.0,47.0,36.0
563,2,43.0,32.0,64.0
563,3,57.0,47.0,13.0
563,4,64.0,32.0,57.0
563,5,57.0,64.0,68.0
563,6,100.0,12.75,36.0
563,7,68.0,18.5,64.0
563,8,64.0,68.0,24.5
563,9,29.5,23.0,57.0
563,10,17.5,57.0,23.0
563,11,35.0,36.0,20.75
563,12,36.0,20.75,65.0
564,0,20.0,45.0,54.0
564,1,7.0,100.0,27.0
564,2,33.0,70.0,18.0
564,3,13.5,20.0,46.0
564,4,31.5,20.0,46.0
564,5,45.0,18.0,67.0
564,6,46.0,17.0,100.0
564,7,100.0,51.0,10.0
564,8,20.0,60.0,30.5
564,9,20.0,40.0,30.5
564,10,10.0,100.0,27.5
564,11,100.0,23.5,10.0
564,12,100.0,18.0,21.0
564,13,33.0,18.0,69.0
564,14,31.0,18.0,33.0
564,15,25.0,6.0,67.0
564,16,12.0,67.0,25.0
564,17,100.0,10.0,30.0
564,18,20.5,100.0,7.0
564,19,100.0,18.5,9.0
564,20,7.0,52.5,29.0
564,21,7.0,52.5,71.0
564,22,54.0,17.0,22.0
564,23,18.0,46.0,15.5
564,24,48.0,8.5,54.0
564,25,8.5,37.0,48.0
564,26,17.0,48.0,8.5
564,27,29.0,51.0,18.0
564,28,18.0,51.0,17.0
564,29,30.0,33.0,8.0
564,30,67.0,8.0,30.0
564,31,20.0,100.0,21.5
564,32,100.0,20.0,33.5
564,33,23.0,33.5,18.0
564,34,23.0,18.0,33.5
564,35,17.0,22.0,30.0
564,36,32.0,30.0,17.0
564,37,31.0,11.0,18.5
564,38,69.0,18.5,11.0
565,0,17.0,42.0,13.0
565,1,9.5,58.0,44.0
565,2,7.5,44.0,58.0
565,3,54.0,100.0,9.0
565,4,26.5,25.0,45.0
565,5,46.0,9.0,22.0
565,6,9.0,46.0,10.0
565,7,100.0,13.5,74.0
565,8,17.0,53.0,17.0
565,9,39.0,17.0,53.0
565,10,46.0,45.0,9.0
565,11,23.0,46.0,9.0
565,12,20.125,66.0,49.0
565,13,49.0,12.125,66.0
565,14,49.0,27.0,18.25
565,15,49.0,39.0,18.25
565,16,34.0,50.0,13.5
565,17,32.5,40.5,25.0
565,18,32.5,25.0,32.5
565,19,25.0,46.5,28.5
565,20,46.5,25.0,16.5
565,21,47.0,22.0,17.0
565,22,47.0,17.0,34.0
565,23,13.5,16.0,44.0
565,24,13.5,56.0,16.0
565,25,49.0,50.5,15.0
565,26,11.25,49.0,42.0
565,27,11.25,42.0,49.0
565,28,58.0,11.25,49.0
565,29,49.0,58.0,11.25
565,30,50.5,32.5,19.0
565,31,50.5,16.5,19.0
565,32,29.0,31.0,17.0
565,33,17.0,31.0,13.0
565,34,13.5,50.0,17.0
565,35,13.5,17.0,50.0
565,36,24.0,13.5,62.0
565,37,13.5,38.0,24.0
565,38,73.0,8.25,25.0
565,39,73.0,14.25,25.0
566,0,56.0,100.0,43.0
566,1,50.0,57.0,51.0
566,2,57.0,49.0,30.5
566,3,49.0,31.5,24.5
566,4,57.0,45.0,20.5
566,5,43.0,19.0,38.0
566,6,25.0,38.0,43.0
566,7,51.0,14.0,57.0
566,8,21.5,51.0,36.0
566,9,51.0,36.0,35.5
566,10,19.25,45.0,57.0
566,11,45.0,57.0,9.25
566,12,43.0,44.0,26.0
566,13,24.5,13.75,49.0
566,14,24.5,49.0,11.75
566,15,43.0,21.0,36.0
566,16,36.0,43.0,23.0
567,0,35.0,14.0,16.0
567,1,14.0,35.0,19.0
567,2,14.0,35.0,17.0
567,3,24.0,21.5,52.0
567,4,52.0,13.5,24.0
567,5,48.0,40.0,50.0
567,6,14.0,50.0,48.0
567,7,24.0,65.0,54.0
567,8,100.0,13.5,21.0
567,9,16.0,18.0,35.0
567,10,16.0,35.0,34.0
567,11,38.0,63.0,46.0
567,12,28.0,41.5,29.0
567,13,41.5,28.0,25.0
567,14,21.0,23.5,69.0
567,15,19.0,28.0,23.5
567,16,35.0,28.0,23.5
567,17,25.0,37.0,35.0
567,18,62.0,37.5,46.0
567,19,25.5,62.0,46.0
567,20,37.0,25.0,18.5
567,21,48.0,50.0,14.0
567,22,23.5,10.5,21.0
567,23,20.5,21.0,23.5
567,24,48.0,24.0,40.0
567,25,40.0,48.0,26.0
567,26,37.0,25.0,17.25
567,27,37.0,29.25,25.0
568,0,35.0,26.0,71.0
568,1,29.0,26.0,35.0
568,2,26.5,67.0,46.5
568,3,33.0,26.5,22.25
568,4,33.0,26.5,24.25
568,5,100.0,26.5,9.25
568,6,65.0,21.0,29.0
568,7,12.75,24.5,44.5
568,8,14.75,44.5,24.5
568,9,21.0,19.5,29.0
568,10,45.5,6.5,29.0
568,11,25.0,10.5,65.0
568,12,18.5,65.0,25.0
568,13,14.5,22.75,29.0
568,14,22.75,29.0,14.5
568,15,36.0,50.0,17.5
568,16,50.0,26.0,17.5
568,17,38.0,50.0,17.5
568,18,42.0,17.5,50.0
568,19,58.0,17.5,50.0
568,20,22.5,44.5,65.0
568,21,65.0,16.5,44.5
568,22,42.0,9.25,26.5
568,23,9.25,58.0,26.5
568,24,11.25,44.5,38.5
568,25,22.5,44.5,11.25
568,26,29.25,13.25,61.0
568,27,31.25,61.0,29.25
568,28,33.5,24.5,20.25
568,29,33.5,24.5,24.25
568,30,24.0,30.0,35.0
568,31,24.0,70.0,35.0
568,32,11.5,65.0,29.0
568,33,29.0,65.0,21.5
569,0,100.0,22.0,42.5
569,1,43.0,32.0,43.0
569,2,57.0,43.0,9.0
569,3,14.5,61.0,55.0
569,4,42.5,41.0,14.0
569,5,42.5,12.0,27.0
569,6,57.0,18.5,23.0
569,7,20.25,21.0,100.0
569,8,40.0,100.0,25.5
569,9,31.0,14.25,100.0
569,10,18.5,14.5,55.0
569,11,14.5,55.0,20.5
569,12,14.5,39.0,45.0
569,13,45.0,61.0,14.5
569,14,73.0,12.0,21.25
569,15,38.0,43.0,28.0
569,16,43.0,62.0,13.0
569,17,18.5,23.0,24.5
569,18,24.5,38.5,23.0
569,19,42.5,22.5,14.0
569,20,21.25,26.5,12.0
569,21,21.25,12.0,46.5
569,22,21.0,35.0,22.25
569,23,22.25,21.0,65.0
569,24,53.0,31.0,28.25
569,25,28.25,31.0,47.0
569,26,23.5,62.0,15.0
569,27,14.0,42.5,20.25
569,28,42.5,14.0,16.25
569,29,27.0,17.5,40.0
569,30,17.5,73.0,40.0
569,31,6.75,62.0,15.0
569,32,24.0,12.75,15.0
569,33,15.0,38.0,12.75
570,0,30.0,34.0,100.0
570,1,45.0,30.0,60.0
570,2,60.0,45.0,40.0
570,3,24.0,55.0,70.0
570,4,55.0,21.0,70.0
570,5,40.0,56.0,70.0
570,6,15.0,36.0,55.0
570,7,55.0,15.0,34.0
570,8,30.0,17.0,100.0
570,9,100.0,30.0,49.0
570,10,37.0,40.0,44.0
570,11,33.0,40.0,44.0
571,0,20.0,30.0,50.0
571,1,34.0,23.0,62.0
571,2,48.0,16.0,67.0
571,3,20.0,100.0,19.0
571,4,50.0,48.0,11.5
571,5,100.0,27.0,5.25
571,6,48.0,22.5,27.0
571,7,27.0,11.25,31.0
571,8,11.25,27.0,69.0
571,9,12.75,34.0,48.0
571,10,23.0,63.0,27.0
571,11,27.0,23.0,37.0
571,12,50.0,50.0,20.0
571,13,100.0,26.0,4.75
571,14,10.75,50.0,48.0
571,15,10.75,50.0,48.0
571,16,4.75,74.0,26.0
571,17,26.0,4.75,26.0
571,18,22.5,8.5,52.0
571,19,22.5,52.0,18.5
571,20,21.5,23.0,66.0
571,21,66.0,9.5,23.0
571,22,52.0,5.75,63.0
571,23,19.5,23.0,41.0
571,24,25.0,23.0,19.5
571,25,19.0,32.0,52.0
571,26,19.0,48.0,32.0
571,27,21.0,48.0,21.5
571,28,13.0,48.0,21.5
571,29,20.0,50.0,6.0
571,30,14.0,20.0,50.0
571,31,39.0,15.75,52.0
571,32,9.5,26.0,32.0
571,33,68.0,9.5,26.0
571,34,19.5,50.0,18.0
571,35,18.0,35.5,50.0
571,36,13.0,32.75,34.0
571,37,34.0,32.75,35.0
571,38,11.5,37.0,23.0
571,39,11.5,29.0,23.0
571,40,61.0,15.75,28.0
571,41,61.0,24.0,15.75
571,42,45.0,50.0,6.0
571,43,12.0,45.0,33.0
571,44,12.0,17.0,13.5
571,45,31.5,17.0,12.0
571,46,19.5,52.0,5.75
571,47,5.75,52.0,17.5
